Day,Month,Year,Time,Station,Particle,Reading
22,3,2013,21,Skopje_Mrsevci,PM10,
22,3,2013,4,Skopje_Centar,PM10,4.81
22,3,2013,19,Skopje_Miladinovci,PM10,38.85
18,3,2013,12,Skopje_Karpos,PM10,44.93
28,2,2013,9,Skopje_Miladinovci,PM10,31.88
7,3,2013,15,Skopje_Karpos,PM10,38.23
18,3,2013,9,Skopje_Rektorat,PM10,67.31
8,3,2013,9,Skopje_Miladinovci,PM10,41.37
25,2,2013,14,Skopje_Centar,PM10,47.67
20,3,2013,21,Skopje_Miladinovci,PM10,26.65
3,3,2013,21,Skopje_GaziBaba,PM10,100.82
26,2,2013,7,Skopje_Centar,PM10,5.19
7,3,2013,14,Skopje_Centar,PM10,
25,2,2013,16,Skopje_Karpos,PM10,62.56
16,3,2013,9,Skopje_Miladinovci,PM10,15.46
8,3,2013,13,Skopje_Centar,PM10,42.01
3,3,2013,21,Skopje_Rektorat,PM10,60.66
11,3,2013,21,Skopje_Mrsevci,PM10,
17,3,2013,2,Skopje_Lisice,PM10,36.68
4,3,2013,13,Skopje_Rektorat,PM10,27.83
8,3,2013,8,Skopje_Centar,PM10,61.63
3,3,2013,9,Skopje_Mrsevci,PM10,
5,3,2013,23,Skopje_Lisice,PM10,136.36
8,3,2013,22,Skopje_Karpos,PM10,102.67
23,3,2013,22,Skopje_Lisice,PM10,129.63
19,3,2013,10,Skopje_GaziBaba,PM10,1.06
26,2,2013,11,Skopje_Centar,PM10,28.87
13,3,2013,14,Skopje_Mrsevci,PM10,
8,3,2013,18,Skopje_GaziBaba,PM10,30.25
13,3,2013,4,Skopje_GaziBaba,PM10,39.88
28,2,2013,24,Skopje_Mrsevci,PM10,
7,3,2013,2,Skopje_Lisice,PM10,43.94
11,3,2013,16,Skopje_Mrsevci,PM10,
13,3,2013,23,Skopje_Lisice,PM10,25.97
11,3,2013,6,Skopje_Rektorat,PM10,25.05
21,3,2013,21,Skopje_Miladinovci,PM10,48.64
7,3,2013,18,Skopje_Karpos,PM10,38.25
17,3,2013,4,Skopje_Lisice,PM10,38.43
4,3,2013,15,Skopje_Karpos,PM10,18.39
11,3,2013,23,Skopje_Rektorat,PM10,50.42
11,3,2013,20,Skopje_Mrsevci,PM10,
26,2,2013,13,Skopje_Centar,PM10,33.81
25,2,2013,16,Skopje_Centar,PM10,49.28
8,3,2013,13,Skopje_GaziBaba,PM10,24.81
8,3,2013,1,Skopje_Mrsevci,PM10,
23,3,2013,20,Skopje_Centar,PM10,65.67
6,3,2013,9,Skopje_Mrsevci,PM10,
7,3,2013,23,Skopje_GaziBaba,PM10,36.77
2,3,2013,24,Skopje_Karpos,PM10,32.08
20,3,2013,10,Skopje_Miladinovci,PM10,7.26
25,2,2013,8,Skopje_Miladinovci,PM10,44.98
2,3,2013,17,Skopje_Mrsevci,PM10,
5,3,2013,22,Skopje_Miladinovci,PM10,64.83
11,3,2013,12,Skopje_GaziBaba,PM10,66.15
12,3,2013,15,Skopje_Karpos,PM10,32.98
4,3,2013,22,Skopje_Miladinovci,PM10,42.88
4,3,2013,15,Skopje_Miladinovci,PM10,25.67
7,3,2013,16,Skopje_Lisice,PM10,55.45
2,3,2013,8,Skopje_Karpos,PM10,138.1
8,3,2013,10,Skopje_Miladinovci,PM10,42.89
7,3,2013,24,Skopje_Mrsevci,PM10,
9,3,2013,16,Skopje_GaziBaba,PM10,95.32
26,2,2013,4,Skopje_Miladinovci,PM10,
6,3,2013,10,Skopje_GaziBaba,PM10,28.39
22,3,2013,2,Skopje_Centar,PM10,3.95
10,3,2013,19,Skopje_Lisice,PM10,19.34
27,2,2013,17,Skopje_Centar,PM10,11.68
14,3,2013,5,Skopje_Lisice,PM10,21.47
18,3,2013,6,Skopje_GaziBaba,PM10,112.65
15,3,2013,1,Skopje_GaziBaba,PM10,18.94
15,3,2013,1,Skopje_Karpos,PM10,30.4
23,3,2013,12,Skopje_Mrsevci,PM10,
22,3,2013,10,Skopje_Rektorat,PM10,0.13
5,3,2013,23,Skopje_Centar,PM10,
23,3,2013,12,Skopje_GaziBaba,PM10,1.31
16,3,2013,15,Skopje_Lisice,PM10,39.59
27,2,2013,12,Skopje_Centar,PM10,14.27
10,3,2013,1,Skopje_Rektorat,PM10,90.4
26,2,2013,13,Skopje_Mrsevci,PM10,
17,3,2013,8,Skopje_Karpos,PM10,42.72
22,3,2013,3,Skopje_Rektorat,PM10,6.31
25,2,2013,1,Skopje_GaziBaba,PM10,12.76
8,3,2013,4,Skopje_Mrsevci,PM10,
7,3,2013,21,Skopje_Karpos,PM10,27.29
19,3,2013,18,Skopje_Miladinovci,PM10,26.89
13,3,2013,1,Skopje_Karpos,PM10,191.18
27,2,2013,8,Skopje_Mrsevci,PM10,
10,3,2013,3,Skopje_Rektorat,PM10,99.05
12,3,2013,2,Skopje_Lisice,PM10,41.25
14,3,2013,11,Skopje_Miladinovci,PM10,30.69
17,3,2013,7,Skopje_Rektorat,PM10,32.2
16,3,2013,12,Skopje_Lisice,PM10,25.09
16,3,2013,8,Skopje_Miladinovci,PM10,16.1
25,2,2013,9,Skopje_Centar,PM10,34.19
3,3,2013,8,Skopje_Lisice,PM10,21.74
28,2,2013,16,Skopje_GaziBaba,PM10,39.47
20,3,2013,6,Skopje_Rektorat,PM10,35.69
1,3,2013,11,Skopje_GaziBaba,PM10,52.1
7,3,2013,20,Skopje_Rektorat,PM10,42.27
23,3,2013,21,Skopje_GaziBaba,PM10,116.52
1,3,2013,14,Skopje_Karpos,PM10,47.58
13,3,2013,12,Skopje_Karpos,PM10,29.56
14,3,2013,2,Skopje_Miladinovci,PM10,39.73
2,3,2013,18,Skopje_Miladinovci,PM10,25.63
8,3,2013,8,Skopje_Lisice,PM10,123.26
23,3,2013,12,Skopje_Miladinovci,PM10,17.83
28,2,2013,18,Skopje_Lisice,PM10,83.22
26,2,2013,14,Skopje_Centar,PM10,34.62
9,3,2013,16,Skopje_Karpos,PM10,46.6
8,3,2013,15,Skopje_Mrsevci,PM10,
18,3,2013,8,Skopje_Lisice,PM10,77.27
2,3,2013,17,Skopje_Centar,PM10,40.36
2,3,2013,22,Skopje_Centar,PM10,30.68
10,3,2013,23,Skopje_Rektorat,PM10,64.05
12,3,2013,6,Skopje_Lisice,PM10,54.85
10,3,2013,8,Skopje_Centar,PM10,77.6
11,3,2013,21,Skopje_GaziBaba,PM10,64.02
8,3,2013,10,Skopje_Lisice,PM10,50.81
19,3,2013,21,Skopje_Karpos,PM10,21.28
12,3,2013,12,Skopje_Miladinovci,PM10,22.21
1,3,2013,14,Skopje_Lisice,PM10,46.48
14,3,2013,10,Skopje_Lisice,PM10,31.88
18,3,2013,13,Skopje_GaziBaba,PM10,50.22
16,3,2013,1,Skopje_Miladinovci,PM10,27.06
9,3,2013,23,Skopje_GaziBaba,PM10,202.55
21,3,2013,5,Skopje_Karpos,PM10,37.09
13,3,2013,21,Skopje_Rektorat,PM10,22.77
18,3,2013,9,Skopje_GaziBaba,PM10,84.65
15,3,2013,15,Skopje_Mrsevci,PM10,
27,2,2013,7,Skopje_GaziBaba,PM10,28.01
6,3,2013,12,Skopje_Mrsevci,PM10,
9,3,2013,20,Skopje_Miladinovci,PM10,51.29
4,3,2013,17,Skopje_GaziBaba,PM10,43.95
1,3,2013,3,Skopje_Miladinovci,PM10,37.43
4,3,2013,15,Skopje_Centar,PM10,21.96
21,3,2013,21,Skopje_Rektorat,PM10,106.73
11,3,2013,10,Skopje_Rektorat,PM10,3.57
1,3,2013,3,Skopje_Lisice,PM10,183
4,3,2013,12,Skopje_Karpos,PM10,24.65
22,3,2013,24,Skopje_Centar,PM10,42.65
26,2,2013,14,Skopje_Rektorat,PM10,46.59
1,3,2013,20,Skopje_Miladinovci,PM10,114.9
2,3,2013,21,Skopje_Karpos,PM10,32.89
18,3,2013,19,Skopje_GaziBaba,PM10,45.34
19,3,2013,15,Skopje_Karpos,PM10,12.68
2,3,2013,3,Skopje_Lisice,PM10,248.67
15,3,2013,12,Skopje_Lisice,PM10,43.48
8,3,2013,5,Skopje_Lisice,PM10,88.18
15,3,2013,8,Skopje_Centar,PM10,18.69
17,3,2013,8,Skopje_GaziBaba,PM10,22.1
18,3,2013,11,Skopje_Rektorat,PM10,59.52
14,3,2013,14,Skopje_Miladinovci,PM10,19.9
12,3,2013,21,Skopje_GaziBaba,PM10,123.21
2,3,2013,13,Skopje_GaziBaba,PM10,129.11
17,3,2013,15,Skopje_GaziBaba,PM10,29.5
9,3,2013,8,Skopje_Karpos,PM10,48.46
20,3,2013,14,Skopje_Rektorat,PM10,19.16
9,3,2013,12,Skopje_Rektorat,PM10,47.46
7,3,2013,19,Skopje_Mrsevci,PM10,
20,3,2013,5,Skopje_Rektorat,PM10,46.57
1,3,2013,11,Skopje_Mrsevci,PM10,
18,3,2013,20,Skopje_Miladinovci,PM10,23.41
16,3,2013,3,Skopje_Miladinovci,PM10,27.41
19,3,2013,10,Skopje_Karpos,PM10,24.38
12,3,2013,1,Skopje_GaziBaba,PM10,60.78
19,3,2013,1,Skopje_Lisice,PM10,22.48
18,3,2013,22,Skopje_Mrsevci,PM10,
4,3,2013,21,Skopje_Karpos,PM10,92.3
17,3,2013,3,Skopje_Rektorat,PM10,33.3
8,3,2013,21,Skopje_Mrsevci,PM10,
19,3,2013,1,Skopje_GaziBaba,PM10,24.89
16,3,2013,1,Skopje_Karpos,PM10,23.56
27,2,2013,3,Skopje_Rektorat,PM10,91.98
1,3,2013,15,Skopje_Mrsevci,PM10,
19,3,2013,2,Skopje_Centar,PM10,43.48
1,3,2013,21,Skopje_Karpos,PM10,171.71
1,3,2013,21,Skopje_Miladinovci,PM10,88.42
7,3,2013,22,Skopje_Karpos,PM10,28.33
8,3,2013,15,Skopje_GaziBaba,PM10,15.77
22,3,2013,18,Skopje_Centar,PM10,34.14
17,3,2013,4,Skopje_GaziBaba,PM10,52.22
11,3,2013,19,Skopje_Mrsevci,PM10,
26,2,2013,4,Skopje_GaziBaba,PM10,12.76
18,3,2013,10,Skopje_Rektorat,PM10,52.4
27,2,2013,20,Skopje_Rektorat,PM10,27.22
8,3,2013,14,Skopje_Karpos,PM10,25.45
16,3,2013,20,Skopje_Rektorat,PM10,30.59
10,3,2013,8,Skopje_Rektorat,PM10,68.25
7,3,2013,16,Skopje_Miladinovci,PM10,23.49
6,3,2013,10,Skopje_Rektorat,PM10,41.49
22,3,2013,15,Skopje_Centar,PM10,32.18
10,3,2013,20,Skopje_Miladinovci,PM10,34.14
25,2,2013,7,Skopje_GaziBaba,PM10,12.76
1,3,2013,16,Skopje_Rektorat,PM10,40.24
11,3,2013,2,Skopje_Rektorat,PM10,66.79
8,3,2013,14,Skopje_Centar,PM10,31.16
1,3,2013,10,Skopje_Centar,PM10,86.28
26,2,2013,20,Skopje_GaziBaba,PM10,90.62
9,3,2013,24,Skopje_Mrsevci,PM10,
18,3,2013,3,Skopje_GaziBaba,PM10,131.83
6,3,2013,6,Skopje_Rektorat,PM10,69.7
2,3,2013,6,Skopje_Centar,PM10,118.59
20,3,2013,9,Skopje_Mrsevci,PM10,
3,3,2013,8,Skopje_Miladinovci,PM10,27.11
4,3,2013,1,Skopje_Miladinovci,PM10,29.72
14,3,2013,24,Skopje_GaziBaba,PM10,28.33
4,3,2013,11,Skopje_Karpos,PM10,29.03
1,3,2013,11,Skopje_Karpos,PM10,57.95
3,3,2013,2,Skopje_Lisice,PM10,35.1
9,3,2013,17,Skopje_GaziBaba,PM10,13.11
11,3,2013,12,Skopje_Karpos,PM10,17.11
16,3,2013,10,Skopje_Miladinovci,PM10,10.26
16,3,2013,13,Skopje_Karpos,PM10,21.02
11,3,2013,4,Skopje_Miladinovci,PM10,26.96
6,3,2013,5,Skopje_Mrsevci,PM10,
6,3,2013,7,Skopje_GaziBaba,PM10,34.13
9,3,2013,2,Skopje_Centar,PM10,90.44
11,3,2013,5,Skopje_GaziBaba,PM10,46.47
17,3,2013,12,Skopje_Karpos,PM10,29.1
23,3,2013,1,Skopje_GaziBaba,PM10,38.86
13,3,2013,3,Skopje_Karpos,PM10,48.58
18,3,2013,11,Skopje_Lisice,PM10,52.5
2,3,2013,19,Skopje_Rektorat,PM10,22.56
9,3,2013,7,Skopje_Rektorat,PM10,51.09
3,3,2013,5,Skopje_Centar,PM10,25.32
17,3,2013,23,Skopje_Karpos,PM10,185.3
20,3,2013,3,Skopje_Rektorat,PM10,70.32
25,2,2013,5,Skopje_GaziBaba,PM10,12.76
19,3,2013,21,Skopje_Centar,PM10,59.98
26,2,2013,5,Skopje_Rektorat,PM10,2.27
13,3,2013,22,Skopje_GaziBaba,PM10,19.72
19,3,2013,4,Skopje_Mrsevci,PM10,
2,3,2013,6,Skopje_GaziBaba,PM10,134.79
14,3,2013,22,Skopje_Lisice,PM10,53.92
15,3,2013,22,Skopje_Lisice,PM10,35.29
17,3,2013,9,Skopje_Centar,PM10,36.26
4,3,2013,15,Skopje_Lisice,PM10,25.68
5,3,2013,10,Skopje_Rektorat,PM10,26.13
11,3,2013,10,Skopje_Mrsevci,PM10,
9,3,2013,24,Skopje_Karpos,PM10,117.2
10,3,2013,19,Skopje_GaziBaba,PM10,90.86
16,3,2013,21,Skopje_Rektorat,PM10,29.44
16,3,2013,6,Skopje_Mrsevci,PM10,
8,3,2013,2,Skopje_Karpos,PM10,60.43
5,3,2013,22,Skopje_Mrsevci,PM10,
4,3,2013,2,Skopje_Karpos,PM10,64.73
13,3,2013,12,Skopje_Centar,PM10,25.9
12,3,2013,15,Skopje_Rektorat,PM10,31.02
2,3,2013,18,Skopje_Lisice,PM10,62.72
15,3,2013,12,Skopje_Centar,PM10,35.92
6,3,2013,6,Skopje_Centar,PM10,
23,3,2013,8,Skopje_Mrsevci,PM10,
10,3,2013,23,Skopje_Lisice,PM10,79.48
12,3,2013,17,Skopje_Rektorat,PM10,39.05
28,2,2013,6,Skopje_Rektorat,PM10,13
4,3,2013,7,Skopje_Lisice,PM10,118.44
9,3,2013,12,Skopje_Miladinovci,PM10,47.43
16,3,2013,4,Skopje_Lisice,PM10,28.71
16,3,2013,10,Skopje_Mrsevci,PM10,
1,3,2013,20,Skopje_Lisice,PM10,186.98
21,3,2013,16,Skopje_GaziBaba,PM10,70.43
22,3,2013,3,Skopje_Mrsevci,PM10,
1,3,2013,15,Skopje_GaziBaba,PM10,39.77
4,3,2013,23,Skopje_Miladinovci,PM10,36.81
13,3,2013,16,Skopje_Centar,PM10,23.32
4,3,2013,11,Skopje_Rektorat,PM10,31.76
3,3,2013,6,Skopje_Rektorat,PM10,26.31
23,3,2013,3,Skopje_Miladinovci,PM10,24.67
17,3,2013,18,Skopje_Miladinovci,PM10,32.3
12,3,2013,19,Skopje_Lisice,PM10,36.42
17,3,2013,20,Skopje_Miladinovci,PM10,54.63
15,3,2013,20,Skopje_Centar,PM10,39.59
13,3,2013,2,Skopje_Lisice,PM10,34.58
17,3,2013,22,Skopje_Rektorat,PM10,166.84
22,3,2013,7,Skopje_Lisice,PM10,7.51
21,3,2013,17,Skopje_Mrsevci,PM10,
3,3,2013,1,Skopje_Lisice,PM10,39.14
23,3,2013,22,Skopje_Rektorat,PM10,65.68
4,3,2013,8,Skopje_Centar,PM10,66.35
6,3,2013,4,Skopje_Lisice,PM10,144.98
23,3,2013,4,Skopje_Lisice,PM10,17.6
8,3,2013,24,Skopje_Rektorat,PM10,58.33
15,3,2013,24,Skopje_Rektorat,PM10,26.84
18,3,2013,5,Skopje_Centar,PM10,86.45
2,3,2013,16,Skopje_Lisice,PM10,78.47
5,3,2013,24,Skopje_Rektorat,PM10,49.04
2,3,2013,20,Skopje_Rektorat,PM10,32.84
23,3,2013,21,Skopje_Mrsevci,PM10,
8,3,2013,16,Skopje_GaziBaba,PM10,46.44
9,3,2013,12,Skopje_Centar,PM10,58.83
19,3,2013,1,Skopje_Miladinovci,PM10,20.76
5,3,2013,16,Skopje_Miladinovci,PM10,21.01
3,3,2013,7,Skopje_Mrsevci,PM10,
22,3,2013,4,Skopje_Miladinovci,PM10,
23,3,2013,13,Skopje_Mrsevci,PM10,
3,3,2013,3,Skopje_Karpos,PM10,29.99
1,3,2013,14,Skopje_Miladinovci,PM10,29.18
19,3,2013,7,Skopje_Mrsevci,PM10,
20,3,2013,17,Skopje_Lisice,PM10,22.3
21,3,2013,19,Skopje_Mrsevci,PM10,
22,3,2013,20,Skopje_Karpos,PM10,19.36
26,2,2013,4,Skopje_Lisice,PM10,7.41
6,3,2013,13,Skopje_Miladinovci,PM10,33.97
3,3,2013,9,Skopje_Centar,PM10,27.2
5,3,2013,13,Skopje_Karpos,PM10,35.3
11,3,2013,6,Skopje_Lisice,PM10,22.24
12,3,2013,21,Skopje_Karpos,PM10,161.36
16,3,2013,6,Skopje_Centar,PM10,26.67
23,3,2013,2,Skopje_GaziBaba,PM10,46.2
22,3,2013,7,Skopje_Centar,PM10,11.32
28,2,2013,22,Skopje_Mrsevci,PM10,
11,3,2013,5,Skopje_Centar,PM10,19.83
18,3,2013,22,Skopje_Karpos,PM10,45.43
11,3,2013,11,Skopje_Rektorat,PM10,1.36
20,3,2013,13,Skopje_Karpos,PM10,20.15
20,3,2013,12,Skopje_Mrsevci,PM10,
20,3,2013,10,Skopje_Centar,PM10,77.6
15,3,2013,23,Skopje_Mrsevci,PM10,
6,3,2013,8,Skopje_Miladinovci,PM10,63.6
13,3,2013,15,Skopje_Mrsevci,PM10,
21,3,2013,17,Skopje_GaziBaba,PM10,121.88
2,3,2013,3,Skopje_Miladinovci,PM10,48.1
1,3,2013,14,Skopje_Mrsevci,PM10,
7,3,2013,11,Skopje_Mrsevci,PM10,
4,3,2013,13,Skopje_Mrsevci,PM10,
7,3,2013,1,Skopje_Miladinovci,PM10,28.21
25,2,2013,20,Skopje_Mrsevci,PM10,
18,3,2013,2,Skopje_Lisice,PM10,244.01
7,3,2013,3,Skopje_Karpos,PM10,30.21
8,3,2013,3,Skopje_Rektorat,PM10,48.26
4,3,2013,3,Skopje_Miladinovci,PM10,35.77
26,2,2013,19,Skopje_Lisice,PM10,92.44
25,2,2013,13,Skopje_Karpos,PM10,89.04
19,3,2013,22,Skopje_Centar,PM10,81.28
12,3,2013,21,Skopje_Lisice,PM10,103.88
25,2,2013,13,Skopje_GaziBaba,PM10,12.76
13,3,2013,16,Skopje_Karpos,PM10,17.78
7,3,2013,10,Skopje_Mrsevci,PM10,
8,3,2013,18,Skopje_Lisice,PM10,24.14
22,3,2013,7,Skopje_Mrsevci,PM10,
21,3,2013,21,Skopje_GaziBaba,PM10,177.03
4,3,2013,10,Skopje_GaziBaba,PM10,1.4
16,3,2013,22,Skopje_Mrsevci,PM10,
5,3,2013,17,Skopje_Miladinovci,PM10,30.58
12,3,2013,20,Skopje_Lisice,PM10,56.28
10,3,2013,21,Skopje_Mrsevci,PM10,
15,3,2013,13,Skopje_Mrsevci,PM10,
1,3,2013,6,Skopje_Lisice,PM10,121.42
3,3,2013,6,Skopje_Miladinovci,PM10,36.95
23,3,2013,2,Skopje_Miladinovci,PM10,17.69
16,3,2013,11,Skopje_Karpos,PM10,22.11
26,2,2013,12,Skopje_Miladinovci,PM10,
11,3,2013,11,Skopje_GaziBaba,PM10,1.07
25,2,2013,23,Skopje_Lisice,PM10,166.17
7,3,2013,4,Skopje_Karpos,PM10,59.4
19,3,2013,14,Skopje_Rektorat,PM10,8.24
14,3,2013,23,Skopje_Centar,PM10,52.66
14,3,2013,22,Skopje_GaziBaba,PM10,13.51
28,2,2013,18,Skopje_Karpos,PM10,39.29
4,3,2013,11,Skopje_GaziBaba,PM10,2.56
11,3,2013,19,Skopje_Rektorat,PM10,47.26
23,3,2013,8,Skopje_Karpos,PM10,22.53
22,3,2013,14,Skopje_Lisice,PM10,27.19
10,3,2013,11,Skopje_Mrsevci,PM10,
27,2,2013,11,Skopje_Centar,PM10,18.71
15,3,2013,10,Skopje_Centar,PM10,32.9
3,3,2013,11,Skopje_Mrsevci,PM10,
6,3,2013,22,Skopje_Centar,PM10,
3,3,2013,13,Skopje_Lisice,PM10,41.58
19,3,2013,22,Skopje_Karpos,PM10,52.28
11,3,2013,3,Skopje_Karpos,PM10,33.05
27,2,2013,11,Skopje_GaziBaba,PM10,4.56
7,3,2013,22,Skopje_Miladinovci,PM10,19.65
21,3,2013,17,Skopje_Centar,PM10,65.58
19,3,2013,4,Skopje_Miladinovci,PM10,17.13
13,3,2013,23,Skopje_Mrsevci,PM10,
15,3,2013,5,Skopje_Karpos,PM10,24.12
17,3,2013,6,Skopje_Miladinovci,PM10,28.98
16,3,2013,10,Skopje_Karpos,PM10,22.85
11,3,2013,14,Skopje_Miladinovci,PM10,22.48
10,3,2013,1,Skopje_Centar,PM10,109.76
10,3,2013,21,Skopje_GaziBaba,PM10,45.18
7,3,2013,19,Skopje_Karpos,PM10,27.84
8,3,2013,10,Skopje_Karpos,PM10,44.14
6,3,2013,3,Skopje_Miladinovci,PM10,40.03
3,3,2013,16,Skopje_Lisice,PM10,53.23
13,3,2013,15,Skopje_GaziBaba,PM10,66.18
13,3,2013,20,Skopje_Karpos,PM10,60.92
1,3,2013,14,Skopje_Rektorat,PM10,46.66
17,3,2013,23,Skopje_GaziBaba,PM10,219.06
7,3,2013,7,Skopje_GaziBaba,PM10,42.76
10,3,2013,7,Skopje_Rektorat,PM10,67.33
22,3,2013,16,Skopje_Centar,PM10,47.75
25,2,2013,22,Skopje_Rektorat,PM10,90.79
12,3,2013,16,Skopje_Centar,PM10,32.65
7,3,2013,8,Skopje_Miladinovci,PM10,28.61
10,3,2013,2,Skopje_Miladinovci,PM10,42.25
4,3,2013,16,Skopje_Karpos,PM10,16.27
17,3,2013,23,Skopje_Centar,PM10,115.75
14,3,2013,12,Skopje_Miladinovci,PM10,34.8
11,3,2013,9,Skopje_Centar,PM10,27.87
25,2,2013,2,Skopje_Mrsevci,PM10,
26,2,2013,14,Skopje_Mrsevci,PM10,
19,3,2013,10,Skopje_Lisice,PM10,33.91
28,2,2013,14,Skopje_Miladinovci,PM10,22.68
27,2,2013,19,Skopje_Lisice,PM10,19.69
26,2,2013,21,Skopje_Mrsevci,PM10,
6,3,2013,2,Skopje_Miladinovci,PM10,40.19
10,3,2013,13,Skopje_Centar,PM10,26.39
16,3,2013,12,Skopje_Centar,PM10,23.06
3,3,2013,1,Skopje_Centar,PM10,33.83
19,3,2013,2,Skopje_Lisice,PM10,55.42
11,3,2013,14,Skopje_GaziBaba,PM10,12.5
17,3,2013,15,Skopje_Miladinovci,PM10,25.85
18,3,2013,16,Skopje_Mrsevci,PM10,
3,3,2013,7,Skopje_Lisice,PM10,28.54
22,3,2013,18,Skopje_Rektorat,PM10,34.99
15,3,2013,5,Skopje_Centar,PM10,34.36
4,3,2013,9,Skopje_Rektorat,PM10,66.11
28,2,2013,15,Skopje_Mrsevci,PM10,
17,3,2013,21,Skopje_Karpos,PM10,87.76
12,3,2013,21,Skopje_Centar,PM10,98.21
12,3,2013,2,Skopje_Miladinovci,PM10,19.61
28,2,2013,10,Skopje_GaziBaba,PM10,16.07
28,2,2013,9,Skopje_Rektorat,PM10,23.06
13,3,2013,24,Skopje_Miladinovci,PM10,17.25
19,3,2013,14,Skopje_Miladinovci,PM10,29.44
4,3,2013,12,Skopje_Lisice,PM10,62.61
28,2,2013,4,Skopje_GaziBaba,PM10,18.7
7,3,2013,9,Skopje_Centar,PM10,
12,3,2013,13,Skopje_Centar,PM10,41.6
11,3,2013,17,Skopje_Karpos,PM10,7.67
19,3,2013,11,Skopje_Mrsevci,PM10,
16,3,2013,16,Skopje_Karpos,PM10,24.08
10,3,2013,9,Skopje_GaziBaba,PM10,50.1
3,3,2013,3,Skopje_GaziBaba,PM10,33.43
14,3,2013,4,Skopje_Mrsevci,PM10,
28,2,2013,12,Skopje_Centar,PM10,30.91
15,3,2013,12,Skopje_Karpos,PM10,25.46
10,3,2013,1,Skopje_Mrsevci,PM10,
13,3,2013,1,Skopje_Miladinovci,PM10,22.42
8,3,2013,9,Skopje_Karpos,PM10,57.08
13,3,2013,19,Skopje_GaziBaba,PM10,62.51
11,3,2013,2,Skopje_Lisice,PM10,126.04
26,2,2013,20,Skopje_Karpos,PM10,54.11
6,3,2013,20,Skopje_Rektorat,PM10,50.8
6,3,2013,23,Skopje_GaziBaba,PM10,48.36
6,3,2013,18,Skopje_Centar,PM10,
18,3,2013,10,Skopje_Centar,PM10,81.86
25,2,2013,13,Skopje_Rektorat,PM10,69.75
9,3,2013,6,Skopje_Lisice,PM10,116.6
11,3,2013,24,Skopje_Centar,PM10,48.44
12,3,2013,8,Skopje_Karpos,PM10,25.42
10,3,2013,4,Skopje_Karpos,PM10,71.51
28,2,2013,6,Skopje_Centar,PM10,14.49
27,2,2013,22,Skopje_Centar,PM10,15.85
4,3,2013,4,Skopje_Karpos,PM10,64.47
3,3,2013,22,Skopje_Karpos,PM10,57.64
14,3,2013,9,Skopje_Karpos,PM10,21.11
7,3,2013,11,Skopje_Lisice,PM10,67.18
2,3,2013,8,Skopje_Mrsevci,PM10,
19,3,2013,12,Skopje_Rektorat,PM10,21.31
10,3,2013,2,Skopje_Karpos,PM10,115.55
15,3,2013,19,Skopje_Miladinovci,PM10,39.77
23,3,2013,4,Skopje_Karpos,PM10,17.04
3,3,2013,24,Skopje_Mrsevci,PM10,
16,3,2013,11,Skopje_GaziBaba,PM10,1.08
9,3,2013,13,Skopje_Lisice,PM10,46.15
8,3,2013,16,Skopje_Mrsevci,PM10,
8,3,2013,21,Skopje_Rektorat,PM10,69.21
28,2,2013,18,Skopje_Rektorat,PM10,44.76
26,2,2013,14,Skopje_Miladinovci,PM10,22.09
10,3,2013,15,Skopje_Karpos,PM10,15.49
2,3,2013,21,Skopje_Lisice,PM10,42.59
11,3,2013,17,Skopje_Mrsevci,PM10,
4,3,2013,10,Skopje_Karpos,PM10,55.55
8,3,2013,8,Skopje_Karpos,PM10,51.53
18,3,2013,23,Skopje_Karpos,PM10,89.06
16,3,2013,18,Skopje_GaziBaba,PM10,97.13
17,3,2013,14,Skopje_Lisice,PM10,40.31
26,2,2013,2,Skopje_Centar,PM10,6.95
4,3,2013,23,Skopje_Rektorat,PM10,65.39
14,3,2013,23,Skopje_Rektorat,PM10,42.07
10,3,2013,22,Skopje_Rektorat,PM10,75.14
3,3,2013,12,Skopje_Rektorat,PM10,18.69
4,3,2013,17,Skopje_Mrsevci,PM10,
14,3,2013,5,Skopje_Miladinovci,PM10,14.77
3,3,2013,21,Skopje_Centar,PM10,57.9
10,3,2013,21,Skopje_Rektorat,PM10,49.52
3,3,2013,14,Skopje_Mrsevci,PM10,
28,2,2013,9,Skopje_Centar,PM10,27.89
19,3,2013,14,Skopje_Lisice,PM10,19.83
1,3,2013,4,Skopje_GaziBaba,PM10,99.96
6,3,2013,11,Skopje_Miladinovci,PM10,20.05
25,2,2013,1,Skopje_Rektorat,PM10,44.08
13,3,2013,21,Skopje_GaziBaba,PM10,36.02
23,3,2013,11,Skopje_GaziBaba,PM10,1.3
19,3,2013,3,Skopje_Karpos,PM10,34.24
27,2,2013,13,Skopje_Karpos,PM10,9.82
20,3,2013,23,Skopje_Karpos,PM10,90.04
20,3,2013,11,Skopje_Miladinovci,PM10,6.19
13,3,2013,12,Skopje_Mrsevci,PM10,
16,3,2013,11,Skopje_Lisice,PM10,17.97
15,3,2013,11,Skopje_Mrsevci,PM10,
7,3,2013,16,Skopje_Mrsevci,PM10,
23,3,2013,16,Skopje_Miladinovci,PM10,23.41
17,3,2013,20,Skopje_Mrsevci,PM10,
27,2,2013,7,Skopje_Mrsevci,PM10,
7,3,2013,2,Skopje_Miladinovci,PM10,28.5
9,3,2013,6,Skopje_GaziBaba,PM10,60.94
